,样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,A1,A3,A4,b14/a1_a3_a4_a19_b1_b12
1290,612,22.0,17.0,-1.0,-1.0,0.0,100,1.0,102.0,2.0,104.0,3.0,104.0,200,1.0,50.0,9.0,4.5,80,5.5,76.0,1.0,380.0,1.0,8.0,75,10.0,45.0,1.0,1.0,1.0,1200.0,400,300,405.0,700,0.12558869701726844
1291,399,14.0,24.0,-1.0,-1.0,15.0,100,16.0,104.0,17.0,106.0,18.0,107.0,200,0.5,50.0,9.0,19.0,70,19.5,76.0,1.0,300.0,1.0,22.333333333333332,65,0.0,45.0,1.1666666666666667,1.1666666666666667,-1.0,800.0,400,300,405.0,700,0.1478743068391867
1292,92,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1293,1107,18.0,29.0,-1.0,-1.0,20.0,101,21.0,102.0,22.0,103.0,23.0,104.0,200,1.0,50.0,9.0,0.0,78,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,2.0,1200.0,400,300,405.0,700,0.128
1294,431,9.0,22.0,-1.0,-1.0,11.0,100,12.0,102.0,13.0,104.0,14.0,107.0,100,0.5,50.0,9.0,15.0,79,15.5,77.0,1.0,280.0,1.0,17.5,65,19.5,45.0,1.0,1.5,-1.0,800.0,400,300,-1.0,980,0.16266775111834078
1295,780,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1296,1144,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,320.0,1.0,10.0,80,14.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1297,1895,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1298,292,4.0,24.0,-1.0,-1.0,5.5,100,6.5,102.0,7.5,102.0,8.5,104.0,300,0.3333333333333333,50.0,9.0,12.5,70,13.0,78.0,1.0,310.0,1.0,20.5,60,22.5,40.0,1.5,1.5,-1.0,800.0,400,300,-1.0,980,0.14875418371141688
1299,58,19.0,18.0,-1.0,-1.0,20.0,100,21.0,105.0,22.0,104.0,23.0,106.0,300,0.5,50.0,9.0,0.3333333333333333,70,0.8333333333333334,75.0,1.1666666666666667,350.0,1.0,3.0,71,4.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1300,1346,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1301,258,21.0,29.0,-1.0,-1.0,23.0,101,0.0,102.0,1.0,103.0,2.0,104.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1302,889,4.0,37.0,4.333333333333333,80.0,6.0,100,7.0,102.0,8.0,103.0,9.0,102.0,300,0.5,50.0,9.0,12.5,70,13.0,75.0,0.5,330.0,2.0,22.0,65,1.0,27.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1303,1942,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1304,1467,13.833333333333334,80.0,-1.0,-1.0,16.0,100,17.0,101.0,18.0,103.0,19.0,102.0,300,0.5,50.0,9.0,22.5,70,22.5,75.0,0.5,350.0,2.0,9.5,65,10.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1305,1067,19.0,21.0,-1.0,-1.0,20.5,100,2.5,102.0,22.5,104.0,23.5,105.0,300,0.5,50.0,9.0,1.0,70,1.5,78.0,1.0,340.0,1.5,12.5,65,16.5,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1306,1642,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,72.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1307,389,6.0,23.0,-1.0,-1.0,7.0,100,8.0,104.0,9.0,106.0,10.0,107.0,300,0.5,50.0,9.0,11.0,70,11.5,80.0,1.0,320.0,1.0,14.0,66,16.0,46.0,1.3333333333333333,1.1666666666666667,-1.0,800.0,400,300,405.0,700,0.1415929203539823
1308,336,15.5,38.0,15.666666666666666,80.0,17.0,100,18.0,102.0,19.0,103.0,20.0,102.0,300,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,330.0,1.0,12.5,60,15.5,37.0,1.5,2.0,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1309,274,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,20.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1310,757,13.0,30.0,-1.0,-1.0,15.0,102,16.0,103.0,17.0,104.0,18.0,105.0,200,1.0,50.0,9.0,19.0,80,20.0,73.0,1.0,320.0,1.0,22.0,80,0.0,45.0,3.5,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1311,1513,1.5,21.0,-1.0,-1.0,3.0,100,4.0,101.0,5.0,103.0,6.0,105.0,300,0.5,50.0,10.0,7.0,70,7.5,75.0,1.0,350.0,1.0,13.0,60,17.5,45.0,1.5,1.0,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1312,1575,14.0,22.0,-1.0,-1.0,15.0,100,16.0,106.0,17.0,105.0,18.0,106.0,300,0.5,50.0,9.0,19.0,71,19.5,74.0,1.0,350.0,1.0,21.5,68,23.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14711033274956217
1313,1926,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1314,1078,17.0,21.0,-1.0,-1.0,18.5,100,19.5,102.0,20.5,103.0,21.5,108.0,300,0.5,50.0,9.0,23.0,70,23.5,78.0,1.0,350.0,1.5,10.0,65,14.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1315,1931,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1316,129,16.5,21.0,-1.0,-1.0,18.0,100,19.0,101.0,20.0,104.0,21.0,108.0,200,1.0,50.0,10.0,22.5,70,23.0,80.0,1.0,380.0,1.0,1.0,70,3.0,50.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1436265709156194
1317,803,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1318,29,14.0,22.0,-1.0,-1.0,15.5,100,16.5,103.0,17.5,103.0,18.5,103.0,300,0.5,50.0,10.0,21.0,70,21.5,78.0,1.0,300.0,1.0,7.5,60,11.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1319,1208,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,75,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1320,883,17.0,38.0,17.166666666666668,80.0,18.5,100,19.5,102.0,20.5,103.0,21.5,104.0,300,0.5,20.0,9.0,2.1666666666666665,70,3.0,75.0,0.5,330.0,2.0,14.0,52,18.0,26.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1321,1484,7.5,36.0,7.75,80.0,10.75,100,11.75,102.0,12.75,103.0,13.75,103.0,300,0.5,50.0,9.0,14.5,70,15.0,75.0,0.5,350.0,1.0,3.5,65,7.5,45.0,1.5,1.5,-1.0,800.0,385,300,405.0,700,0.13485113835376533
1322,511,6.0,21.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,102.0,11.0,104.0,300,0.5,50.0,10.0,12.5,70,13.0,78.0,1.0,350.0,1.5,20.5,65,23.0,50.0,1.0,2.0,-1.0,800.0,420,300,405.0,700,0.14711033274956217
1323,676,14.0,28.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1324,152,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,79,5.0,76.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1325,245,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1326,715,14.0,31.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,104.0,200,1.0,45.0,9.0,20.0,78,21.0,76.0,1.0,310.0,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.12841091492776885
1327,544,12.0,21.0,-1.0,-1.0,13.5,100,14.5,102.0,15.5,104.0,16.5,105.0,300,0.5,50.0,9.0,18.5,70,19.0,78.0,1.0,350.0,1.5,4.0,65,9.5,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14711033274956217
1328,545,21.5,21.0,-1.0,-1.0,23.0,100,0.0,101.0,1.0,103.0,2.0,105.0,300,0.5,50.0,9.0,3.5,70,4.0,78.0,1.0,340.0,1.5,14.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1329,640,22.0,30.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1330,698,3.0,29.0,-1.0,-1.0,5.0,101,6.0,103.0,7.0,104.0,8.0,105.0,200,1.0,50.0,9.0,9.0,80,10.0,73.0,1.0,320.0,1.0,12.0,80,14.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1331,1290,22.0,29.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1332,1313,21.0,27.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1333,424,4.5,21.0,-1.0,-1.0,6.5,100,7.5,102.0,8.5,102.0,9.5,104.0,100,1.0,50.0,10.0,10.5,80,11.5,75.0,1.0,300.0,1.0,13.5,65,14.5,45.0,1.5,1.0,-1.0,800.0,400,300,-1.0,980,0.16135538523598225
1334,911,21.0,38.0,21.25,80.0,22.5,100,23.5,103.0,0.5,103.0,1.5,102.0,300,0.5,50.0,9.0,6.5,70,7.0,70.0,0.5,370.0,2.0,16.5,65,21.5,28.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
1335,1172,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,75,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1336,660,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1337,798,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1338,1961,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1339,1202,20.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1340,100,20.0,29.0,-1.0,-1.0,22.0,101,23.0,103.0,0.0,104.0,1.0,105.0,200,1.0,50.0,9.0,2.0,80,3.0,73.0,1.0,320.0,1.0,5.0,80,7.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1341,851,0.0,21.0,-1.0,-1.0,1.5,100,2.5,102.0,3.5,103.0,4.5,104.0,300,0.5,35.0,9.0,7.0,70,7.5,78.0,1.0,310.0,1.0,16.5,60,20.0,40.0,1.5,2.5,-1.0,800.0,400,300,-1.0,980,0.14875418371141688
1342,449,15.0,34.0,-1.0,-1.0,16.0,100,17.0,100.0,18.0,103.0,19.0,104.0,200,0.5,50.0,9.0,20.5,70,21.0,78.0,1.0,300.0,1.0,0.5,65,4.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
1343,1456,9.0,21.0,-1.0,-1.0,11.0,100,12.0,101.0,13.0,103.0,14.0,103.0,300,0.5,50.0,10.0,17.0,70,17.5,75.0,1.0,350.0,1.0,3.5,65,6.5,45.0,1.0,1.0,-1.0,800.0,385,300,405.0,700,0.13485113835376533
1344,1872,6.0,29.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1345,1734,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.5,1200.0,400,300,405.0,700,0.128
1346,756,6.0,28.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,16.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1347,977,1.0,23.0,-1.0,-1.0,2.6666666666666665,100,3.6666666666666665,101.0,4.666666666666667,102.0,5.666666666666667,102.0,200,0.6666666666666666,30.0,9.0,7.0,70,7.5,75.0,1.0,280.0,1.25,11.5,60,14.0,38.0,1.5,1.5,-1.0,900.0,420,300,405.0,700,0.15080789946140036
1348,116,6.0,30.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1349,1941,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,104.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1350,778,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1351,73,6.0,29.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,45.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1352,846,23.5,25.0,-1.0,-1.0,1.0,100,2.0,102.0,3.0,102.0,4.0,102.0,300,0.5,30.0,10.0,4.5,70,5.0,78.0,1.0,330.0,1.5,17.5,60,19.5,40.0,1.5,1.5,-1.0,800.0,400,300,-1.0,980,0.14765596160945
1353,538,1.0,28.0,-1.0,-1.0,2.5,100,3.5,101.0,4.5,103.0,5.5,105.0,300,0.5,50.0,9.0,7.0,70,7.5,78.0,1.0,340.0,1.5,19.5,65,22.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.140597539543058
1354,1702,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,6.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1355,850,16.0,24.0,-1.0,-1.0,17.5,100,18.5,102.0,19.5,103.0,20.5,104.0,300,0.5,30.0,9.0,22.0,70,22.5,78.0,1.0,300.0,1.0,7.0,65,10.0,40.0,1.5,1.5,-1.0,800.0,390,300,-1.0,980,0.1455767077267637
1356,1625,1.0,27.0,-1.0,-1.0,2.5,100,3.5,101.0,4.5,103.0,5.5,105.0,300,0.5,50.0,9.0,7.0,70,7.5,80.0,1.0,340.0,1.0,18.0,65,20.0,50.0,2.0,2.0,-1.0,800.0,400,300,405.0,700,0.140597539543058
1357,175,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,75.0,1.0,1200.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.09987515605493133
1358,88,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1359,552,18.0,21.0,-1.0,-1.0,19.5,100,20.5,102.0,21.5,103.0,22.5,104.0,300,0.5,50.0,9.0,0.0,70,0.5,78.0,1.0,340.0,2.5,11.0,65,14.5,50.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.1546572934973638
1360,1511,15.0,21.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,103.0,19.0,104.0,300,0.5,50.0,9.0,20.0,70,20.5,75.0,1.0,330.0,1.0,22.5,60,23.5,50.0,1.0,1.0,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1361,706,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,103.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,78.0,1.0,320.0,1.0,23.0,76,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1362,315,6.5,21.0,7.0,73.0,8.333333333333334,100,9.333333333333334,103.0,10.333333333333334,102.0,11.333333333333334,103.0,300,0.5,50.0,9.0,15.5,70,16.0,75.0,0.5,300.0,1.5,3.0,60,8.0,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1363,1421,23.5,24.0,-1.0,-1.0,1.0,100,2.0,102.0,3.0,103.0,4.0,103.0,300,0.5,35.0,9.0,7.5,70,8.0,78.0,1.0,300.0,1.5,16.5,60,19.5,40.0,1.5,2.0,-1.0,800.0,400,300,405.0,700,0.14260249554367202
1364,601,0.5,23.0,-1.0,-1.0,3.5,100,4.5,102.0,5.5,104.0,6.5,106.0,200,1.0,50.0,9.0,7.5,80,8.0,70.0,1.0,-1.0,1.0,10.0,65,13.0,45.0,1.0,1.0,-1.0,800.0,400,300,405.0,700,0.16638935108153077
1365,1497,12.5,37.0,12.666666666666666,80.0,14.333333333333334,100,15.333333333333334,102.0,16.333333333333332,103.0,17.333333333333332,104.0,300,0.5,50.0,10.0,21.0,70,21.5,75.0,0.5,350.0,1.3333333333333333,7.833333333333333,65,13.0,30.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1366,1095,12.0,26.0,-1.0,-1.0,13.5,100,14.5,102.0,15.5,102.0,16.5,104.0,300,0.5,50.0,10.0,18.0,70,18.5,78.0,1.0,340.0,1.5,5.5,65,8.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
1367,600,16.0,23.0,-1.0,-1.0,18.0,100,19.0,102.0,20.0,103.0,21.0,105.0,200,1.0,50.0,9.0,22.0,80,22.5,70.0,1.0,340.0,1.5,1.0,62,3.5,40.0,1.5,1.0,-1.0,800.0,400,300,405.0,700,0.14571948998178508
1368,1829,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,80,13.0,74.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1369,1779,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1370,278,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1371,1748,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1372,1034,15.0,21.0,-1.0,-1.0,16.5,100,17.5,102.0,18.5,104.0,19.5,105.0,200,0.5,40.0,9.0,3.0,70,3.5,78.0,1.0,300.0,1.5,6.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
1373,1384,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,11.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1374,1732,22.0,30.0,-1.0,-1.0,0.0,100,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,78,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1375,764,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,3.5,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
1376,836,6.0,28.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1377,1217,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1378,1654,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1379,560,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1380,685,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,2.0,1.0,1200.0,400,300,405.0,700,0.128
1381,1656,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1382,1548,12.5,39.0,12.833333333333334,80.0,14.333333333333334,100,15.333333333333334,102.0,16.333333333333332,103.0,17.333333333333332,102.0,300,0.5,50.0,9.0,21.0,76.0,21.5,75.0,0.5,350.0,1.3333333333333333,7.833333333333333,65,10.0,45.0,1.0,1.5,-1.0,800.0,385,300,405.0,700,0.13485113835376533
1383,769,6.0,80.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1384,1881,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1385,1807,22.0,30.0,-1.0,-1.0,0.0,101,1.0,104.0,2.0,106.0,3.0,107.0,200,1.0,50.0,9.0,4.0,79.0,5.0,72.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
