,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/A15_intTarget_0.0_mean,A25_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean*A5_intTarget_2.0_mean,B11_1_B10_2_intTarget_4.0_mean,A20_1_A16_hnew_A17chengji_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A5_intTarget_0.0_mean*A27_intTarget_1.0_mean,A24_intTarget_1.0_mean,A25_intTarget_0.0_mean*B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_1.0_mean,样本id*A15_intTarget_1.0_mean,A12_intTarget_0.0_mean/A27_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_0.0_mean,样本id_cut_intTarget_3.0_mean/B7_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A25_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A5_intTarget_0.0_mean,A25_intTarget_0.0_mean/A5_intTarget_2.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A6_intTarget_1.0_mean/A5_intTarget_1.0_mean,B14_to_B7_intTarget_4.0_mean,样本id/B5_intTarget_1.0_mean,样本id*A10_intTarget_1.0_mean,样本id*A5_intTarget_1.0_mean,样本id*b14/a1_a3_a4_a19_b1_b12,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,wendu_mean,样本id/yb_cut_mean_intTarget_4.0_mean,样本id/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,样本id*B7_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id/A5_intTarget_1.0_mean,样本id*B14_to_A5_intTarget_0.0_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id/样本id_cut_intTarget_4.0_mean,样本id/样本id_cut_intTarget_3.0_mean,样本id/样本id_cut_intTarget_0.0_mean,target
1264,0.062,0.085,3.031,0.639,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,373.401,0.522,1.322,0.909,3.128,3.824,0.433,0.0,0.978,0.081,4205.147,343.744,409.231,187.264,0.881,76.889,10640.0,4866.048,182.796,9446.023,4322.5,665.0,2660.0,10640.0,10640.0,5320.0,0.93
1265,0.0,0.059,0.793,0.879,0.067,0.073,0.156,0.478,0.066,0.205,0.034,0.639,157.502,0.522,0.746,0.0,0.818,0.538,0.311,6.005,1.544,0.176,2244.0,182.607,106.135,75.398,0.841,76.667,-1.0,2052.521,53.429,4174.107,2965.286,73.362,4290.0,-1.0,-1.0,3085.5,0.959
1266,0.036,0.109,1.732,-1.0,0.1,0.073,0.156,0.722,0.05,0.286,0.044,0.566,527.253,0.522,0.869,0.732,1.787,1.558,0.458,21.0,1.007,0.0,6654.652,611.295,544.509,240.384,0.801,76.556,15024.0,4744.421,320.634,14671.875,6477.184,536.571,6573.0,15024.0,15024.0,-1.0,0.913
1267,0.0,0.214,3.0,0.843,0.273,0.049,0.0,0.5,0.022,0.227,0.036,0.955,107.352,0.746,1.433,1.4,2.966,5.5,0.309,-1.0,0.898,0.081,2119.333,101.737,119.0,57.238,0.908,73.333,-1.0,374.0,35.619,2443.75,1175.429,187.0,748.0,-1.0,2805.0,1870.0,0.967
1268,0.033,0.033,0.729,1.349,0.071,0.049,0.0,0.883,0.022,0.333,0.037,0.955,250.93,0.595,1.433,1.125,0.776,1.438,0.309,5.062,0.662,0.176,5156.667,247.543,289.545,132.939,0.866,75.889,3640.0,6142.5,101.111,6229.167,2860.0,119.0,6958.824,3640.0,7280.0,7280.0,0.935
1269,0.0,0.086,1.732,0.886,0.118,0.073,0.156,1.013,0.042,0.298,0.058,0.626,202.142,0.478,1.324,0.0,1.505,2.023,0.46,2.321,1.0,0.0,2374.054,186.087,216.803,92.16,0.674,77.0,-1.0,2552.727,101.679,5625.0,2391.111,205.714,2520.0,-1.0,-1.0,3360.0,0.913
1270,0.0,0.085,3.031,0.959,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,222.356,0.522,1.322,1.213,3.128,3.824,0.433,4.128,0.949,0.081,2504.118,204.696,243.692,111.514,0.881,76.778,-1.0,2897.677,108.853,5625.0,2574.0,396.0,1584.0,-1.0,4752.0,4752.0,0.93
1271,0.0,0.041,1.732,0.48,0.093,0.049,0.156,1.929,0.08,0.4,0.044,1.439,268.119,0.599,0.719,0.773,1.787,1.057,0.493,5.4,1.205,0.0,8595.0,259.784,232.297,147.206,0.964,74.0,-1.0,6446.25,164.655,6195.563,3926.111,272.857,3342.5,-1.0,7162.5,2865.0,0.902
1272,0.0,0.075,0.793,0.799,0.048,0.073,0.156,0.478,0.035,0.309,0.044,0.566,351.502,0.522,0.869,0.39,0.818,1.0,0.433,2.202,0.949,0.176,4436.435,407.53,385.231,168.269,0.841,76.667,-1.0,4580.671,213.756,9315.476,4069.0,163.723,9574.118,-1.0,18780.0,6260.0,0.971
1273,0.018,0.075,1.732,2.558,0.1,0.073,0.156,1.045,0.05,0.286,0.044,0.566,473.068,0.522,0.869,0.366,1.787,1.558,0.458,10.321,1.007,0.0,5970.761,548.473,488.55,215.68,0.801,76.667,26960.0,6164.88,287.683,13164.062,5811.531,481.429,5897.5,26960.0,26960.0,26960.0,0.902
1274,0.061,0.121,1.732,0.677,0.118,0.073,0.156,0.722,0.038,0.298,0.044,0.479,327.919,0.522,1.012,0.0,1.968,2.023,0.352,3.429,0.97,0.0,3851.243,301.874,351.703,149.504,0.882,76.667,5450.667,2950.737,164.947,9125.0,3878.914,333.714,4088.0,5450.667,-1.0,5450.667,0.925
1275,0.036,0.075,1.732,-1.0,0.1,0.073,0.156,1.045,0.05,0.286,0.04,0.514,525.288,0.522,0.789,0.732,1.968,1.558,0.416,7.225,1.038,0.0,6629.848,483.568,542.479,239.488,0.882,77.0,14968.0,6845.395,319.439,14617.188,6453.041,534.571,6548.5,14968.0,14968.0,-1.0,0.925
1276,0.008,0.109,0.924,0.639,0.046,0.073,0.156,0.33,0.085,0.286,0.044,0.566,330.137,0.305,0.869,0.366,0.818,0.713,0.458,15.0,1.038,0.176,4269.891,392.232,349.379,161.952,0.841,76.889,19280.0,3044.211,205.732,8965.774,4156.02,157.577,9214.706,19280.0,19280.0,4820.0,0.971
1277,0.0,0.139,1.593,1.265,0.13,0.049,0.2,0.883,0.043,0.222,0.072,0.506,239.625,0.746,0.809,-1.0,1.695,1.571,0.371,0.0,0.806,0.0,2607.0,236.389,316.0,122.61,0.837,73.889,-1.0,2686.0,0.0,6159.038,2389.75,248.286,3041.5,-1.0,4345.0,6517.5,0.922
1278,0.0,0.0,1.732,0.787,0.143,0.049,0.667,-1.0,0.0,0.0,0.0,0.556,273.172,0.718,1.855,-1.0,1.695,-1.0,0.337,-1.0,-1.0,0.0,3210.9,264.68,0.0,139.249,0.849,72.111,-1.0,-1.0,0.0,6798.838,-1.0,278.0,3405.5,-1.0,4540.667,4540.667,0.879
1279,0.0,0.059,0.793,1.089,0.067,0.073,0.156,0.478,0.066,0.205,0.031,0.581,324.55,0.522,0.677,0.0,0.901,0.538,0.283,3.303,1.544,0.176,4624.0,298.773,218.703,155.366,0.926,76.778,-1.0,4229.437,110.095,8601.19,6110.286,151.169,8840.0,-1.0,-1.0,8670.0,0.947
1280,0.0,0.085,1.115,0.746,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,532.603,0.527,1.322,1.039,0.988,1.207,0.433,2.359,0.897,0.217,6146.471,632.779,598.154,286.157,0.921,76.778,-1.0,7112.479,267.185,13206.522,6318.0,306.947,12312.0,-1.0,13608.0,9072.0,0.985
1281,0.017,0.116,-1.0,1.265,0.059,0.049,0.5,0.294,0.054,0.286,0.044,0.393,389.818,0.522,-1.0,2.3,0.776,0.719,0.371,4.5,0.862,0.176,2501.333,291.611,341.091,158.257,0.876,74.0,8040.0,2412.0,93.217,7261.524,3369.143,140.185,8197.647,8040.0,5360.0,8040.0,0.888
1282,0.0,0.0,-1.0,0.787,0.029,0.049,0.0,-1.0,0.017,0.0,0.047,-1.0,0.0,1.141,-1.0,1.243,0.776,1.177,0.759,-1.0,0.617,0.176,-1.0,262.504,428.889,144.492,0.888,71.778,-1.0,-1.0,166.379,6444.821,2171.25,126.192,7379.412,-1.0,4503.333,4503.333,0.888
1283,0.062,0.057,3.031,-1.0,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,217.583,0.522,1.005,1.055,3.128,2.618,0.347,4.128,1.41,0.081,2965.217,200.302,165.449,109.12,0.881,76.889,6200.0,2835.479,137.778,5504.261,3630.263,387.5,1550.0,6200.0,4133.333,-1.0,0.93
1284,0.017,0.309,1.593,0.717,0.076,0.049,0.222,0.514,0.016,0.6,0.094,0.458,89.618,0.746,-1.0,0.529,1.695,4.286,0.632,-1.0,2.199,0.0,882.143,88.408,43.333,46.346,0.846,70.556,5525.0,585.0,36.111,2279.062,2437.5,92.857,1137.5,5525.0,5525.0,1381.25,0.891
1285,0.006,0.088,0.793,0.696,0.048,0.073,0.156,0.464,0.061,0.309,0.059,0.6,57.274,0.305,1.57,1.984,0.689,1.0,0.514,1.182,0.949,0.176,645.0,52.725,62.769,27.418,0.708,76.444,4488.0,723.273,28.038,1517.857,663.0,26.677,1560.0,-1.0,748.0,748.0,0.947
1286,0.076,0.121,2.018,2.398,0.118,0.073,0.156,0.722,0.066,0.298,0.049,0.527,23.288,0.305,1.114,0.944,1.787,2.023,0.387,16.0,0.97,0.0,280.27,27.668,25.595,10.88,0.801,76.667,318.75,214.737,12.004,664.062,282.284,24.286,297.5,318.75,637.5,1275.0,0.902
1287,0.0,0.075,0.793,2.323,0.046,0.073,0.156,0.478,0.05,0.286,0.04,0.514,177.997,0.522,0.789,1.83,0.901,0.713,0.416,5.16,1.007,0.176,2246.565,163.86,183.822,85.21,0.926,76.778,-1.0,2319.605,108.244,4717.262,2186.653,82.908,4848.235,-1.0,2028.8,10144.0,0.983
1288,0.071,0.083,1.593,1.349,0.087,0.049,0.0,0.98,0.052,0.31,0.048,0.506,250.654,0.595,0.809,0.875,1.695,1.314,0.554,2.25,0.75,0.0,2727.0,247.27,316.174,126.47,0.825,75.778,3636.0,3116.571,129.857,6533.438,2613.375,259.714,3181.5,3636.0,7272.0,7272.0,0.902
1289,0.009,0.083,1.787,0.0,0.04,0.049,0.156,0.523,0.052,0.205,0.0,0.0,504.146,0.601,-1.0,1.2,-1.0,0.602,0.0,1.6,0.639,0.176,8745.0,432.519,553.043,233.905,-1.0,74.889,23850.0,6360.0,176.667,10808.214,4571.25,207.923,12158.824,23850.0,11925.0,23850.0,0.935
1290,0.041,0.049,1.732,1.119,0.1,0.0,0.0,1.286,0.054,0.0,0.036,0.906,171.821,0.599,1.359,1.929,1.787,1.558,0.458,2.571,0.0,0.0,3468.0,166.479,177.444,76.86,0.786,74.778,4284.0,2754.0,68.0,4873.05,2110.776,174.857,2142.0,4284.0,2856.0,4284.0,0.891
1291,0.044,0.0,3.905,-1.0,0.105,0.049,0.062,-1.0,0.039,0.227,0.062,-1.0,126.512,0.482,-1.0,2.192,1.695,2.185,0.457,-1.0,0.891,0.0,-1.0,108.538,122.769,59.002,0.877,75.222,2593.5,-1.0,42.0,2698.237,1296.75,114.0,1396.5,2593.5,1729.0,-1.0,0.902
1292,0.076,0.085,1.732,2.398,0.105,0.073,0.156,1.045,0.035,0.309,0.05,0.505,25.829,0.522,1.322,0.97,1.787,2.185,0.433,5.505,0.949,0.0,290.882,23.778,28.308,11.776,0.801,76.778,345.0,336.599,12.645,718.75,299.0,26.286,322.0,345.0,690.0,1380.0,0.913
1293,0.038,0.098,1.593,0.435,0.093,0.0,0.156,1.045,0.073,0.241,0.052,0.562,305.252,0.655,0.45,0.625,1.968,1.057,0.448,2.202,1.201,0.0,4289.625,360.332,269.27,141.696,0.882,76.333,8302.5,4050.162,354.24,8648.438,4551.0,316.286,3874.5,8302.5,5535.0,3321.0,0.925
1294,0.0,0.041,1.732,0.475,0.076,0.049,0.156,1.929,0.01,0.174,0.053,1.139,121.004,1.141,0.854,0.3,1.505,4.286,0.712,5.4,2.5,0.0,2586.0,117.243,57.467,70.11,0.857,74.667,-1.0,2909.25,95.778,2649.573,3232.5,123.143,1508.5,-1.0,6465.0,1077.5,0.891
1295,0.062,0.085,3.031,-1.0,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,218.987,0.522,1.322,1.364,3.128,3.824,0.433,4.128,0.978,0.081,2466.176,201.594,240.0,109.824,0.881,76.889,6240.0,2853.772,107.204,5539.773,2535.0,390.0,1560.0,6240.0,4160.0,-1.0,0.93
1296,0.0,0.0,0.793,1.089,0.067,0.073,0.156,-1.0,0.066,0.205,0.026,0.581,321.181,0.522,0.677,0.0,0.901,0.538,0.283,-1.0,1.544,0.176,4576.0,295.671,216.432,153.754,0.926,76.778,-1.0,-1.0,208.0,8511.905,6046.857,149.6,8748.235,-1.0,-1.0,8580.0,0.957
1297,0.02,0.075,1.732,0.559,0.1,0.073,0.156,1.045,0.05,0.286,0.044,0.566,532.026,0.522,0.869,0.0,1.787,1.558,0.458,7.077,1.007,0.0,6714.891,616.829,549.438,242.56,0.801,76.667,26530.0,6933.204,323.537,14804.688,6535.816,541.429,6632.5,26530.0,-1.0,6632.5,0.891
1298,0.0,0.0,1.714,0.843,0.107,0.049,0.2,0.971,0.092,0.31,0.0,0.59,83.815,0.603,1.18,0.178,1.695,0.914,0.45,11.333,2.194,0.0,1022.0,79.431,36.5,43.436,0.882,73.333,-1.0,992.8,109.5,1962.97,2336.0,83.429,1022.0,-1.0,4380.0,1460.0,0.879
1299,0.0,0.2,1.732,0.674,0.122,0.049,0.25,0.571,0.068,0.0,0.067,0.653,16.284,0.495,0.523,0.0,1.695,1.0,0.393,-1.0,-1.0,0.0,224.75,15.777,0.0,8.126,0.831,74.889,-1.0,116.0,23.2,413.975,-1.0,16.571,203.0,-1.0,-1.0,232.0,0.902
1300,0.036,0.057,3.031,0.746,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,377.893,0.522,1.005,0.0,3.128,2.618,0.347,2.359,1.368,0.081,5149.913,347.879,287.348,189.517,0.881,76.778,18844.0,4924.587,239.289,9559.659,6304.947,673.0,2692.0,18844.0,-1.0,6281.333,0.93
1301,0.036,0.057,2.787,2.238,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,71.143,0.655,1.005,0.402,3.128,2.618,0.347,5.898,1.368,0.081,987.13,83.98,55.079,36.326,0.881,76.333,3612.0,943.94,45.867,1832.386,1208.526,129.0,516.0,3612.0,3612.0,3612.0,0.943
1302,0.026,0.139,1.593,1.855,0.107,0.049,0.0,0.643,0.074,0.31,0.053,0.506,245.14,0.746,0.809,0.661,1.695,0.914,0.45,4.091,1.0,0.0,2667.0,241.83,111.125,125.432,0.837,73.444,9779.0,2000.25,122.185,6300.788,7112.0,254.0,3111.5,9779.0,9779.0,9779.0,0.902
1303,0.0,0.057,3.031,0.746,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,545.221,0.522,1.005,0.804,3.128,2.618,0.347,2.359,1.41,0.081,7430.261,501.918,414.584,273.434,0.881,76.889,-1.0,7105.162,345.244,13792.614,9096.737,971.0,3884.0,-1.0,13594.0,9062.667,0.93
1304,0.0,0.02,1.593,1.265,0.143,0.049,0.375,4.286,0.0,0.2,0.05,0.927,404.522,0.889,-1.0,0.567,1.695,-1.0,0.337,3.0,0.0,0.0,8068.5,399.06,733.5,205.534,0.831,80.111,-1.0,22005.0,172.588,10470.712,2934.0,419.143,5134.5,-1.0,22005.0,11002.5,0.874
1305,0.017,0.065,0.793,1.265,0.056,0.049,0.186,0.404,0.084,0.368,0.034,0.534,299.563,0.603,0.641,2.0,0.776,0.458,0.393,6.8,-1.0,0.176,3378.833,290.25,0.0,157.518,0.876,74.444,8002.5,3298.0,106.7,7227.655,-1.0,139.531,8159.412,8002.5,5335.0,8002.5,0.935
1306,0.0,0.088,1.732,0.617,0.105,0.073,0.156,1.013,0.061,0.309,0.059,0.6,460.996,0.305,1.57,1.119,1.505,2.185,0.514,1.5,0.949,0.0,5191.618,534.477,505.231,210.176,0.674,76.333,-1.0,5821.636,225.678,12828.125,5336.5,469.143,5747.0,-1.0,10673.0,5336.5,0.902
1307,0.044,0.18,3.905,-1.0,0.118,0.049,0.062,0.571,0.026,0.2,0.061,0.674,123.341,0.786,1.124,1.154,1.695,2.023,0.409,-1.0,0.687,0.0,1556.0,105.818,117.134,55.08,0.84,75.778,2528.5,778.0,77.8,2747.312,1291.864,111.143,1361.5,2528.5,1685.667,-1.0,0.902
1308,0.017,0.072,1.593,0.717,0.176,0.049,0.0,1.314,0.018,0.286,0.056,0.534,92.651,0.746,0.641,0.235,1.695,3.714,0.274,6.765,1.368,0.0,1064.0,91.4,51.692,47.407,0.837,74.111,5712.0,1545.6,84.0,2381.4,2184.0,96.0,1176.0,5712.0,5712.0,1428.0,0.902
1309,0.023,0.083,3.532,0.586,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,75.068,0.527,1.114,0.644,3.128,3.539,0.387,3.002,1.0,0.081,903.459,70.816,82.506,38.579,0.881,73.889,6028.0,1002.479,38.695,1946.023,909.951,137.0,548.0,3014.0,3014.0,1004.667,0.943
1310,0.0,0.101,3.031,1.439,0.214,0.049,0.156,1.829,0.058,0.227,0.059,0.48,212.53,0.522,0.767,0.0,3.128,2.333,0.373,1.835,2.107,0.081,2271.0,195.65,108.143,106.586,0.881,76.889,-1.0,2769.623,79.684,5376.42,5299.0,378.5,1514.0,-1.0,-1.0,6813.0,0.943
1311,0.029,0.061,1.593,1.686,0.0,0.049,0.156,2.0,0.119,0.205,0.072,0.521,417.206,0.889,1.433,1.4,1.695,0.571,-1.0,-1.0,1.759,0.0,4676.545,411.573,252.167,211.979,0.831,73.333,15130.0,10591.0,216.143,10799.038,9078.0,432.286,5295.5,15130.0,7565.0,15130.0,0.879
1312,0.0,0.259,0.924,0.731,0.048,0.049,0.156,0.196,0.045,0.227,0.09,0.654,431.507,1.444,1.308,0.474,0.567,1.0,0.625,-1.0,1.083,0.176,4462.5,428.439,484.615,231.699,0.637,75.111,-1.0,2362.5,175.0,10706.25,5118.75,205.962,12044.118,-1.0,29925.0,4987.5,0.935
1313,0.0,0.085,1.115,1.199,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,527.671,0.527,1.322,1.455,0.988,1.207,0.433,3.303,0.897,0.217,6089.559,497.783,592.615,283.507,0.921,76.889,-1.0,7046.623,264.711,13084.239,6259.5,304.105,12198.0,-1.0,9630.0,14445.0,0.998
1314,0.038,0.059,1.593,1.265,0.122,0.049,0.0,0.883,0.056,0.176,0.031,0.674,297.256,0.603,0.787,1.1,1.695,1.5,0.393,6.8,0.77,0.0,4312.0,293.243,410.667,151.033,0.831,74.667,8085.0,3332.0,196.0,7694.225,2829.75,308.0,3773.0,8085.0,5390.0,8085.0,0.902
1315,0.0,0.083,3.031,1.199,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,542.133,0.522,1.114,1.416,3.128,3.539,0.387,3.303,0.916,0.081,6367.081,499.075,581.454,271.885,0.881,76.556,-1.0,7064.916,272.698,13714.489,6412.827,965.5,3862.0,-1.0,9655.0,14482.5,0.943
1316,0.018,0.138,1.732,0.899,0.204,0.049,0.156,0.54,0.0,0.2,0.044,0.45,36.217,1.163,0.45,0.719,1.695,-1.0,0.236,-1.0,2.052,0.0,344.0,35.091,18.429,18.528,0.852,76.0,2064.0,243.667,11.217,898.163,903.0,36.857,451.5,2064.0,2064.0,688.0,0.891
1317,0.0,0.083,3.532,1.199,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,220.0,0.527,1.114,0.944,3.128,3.539,0.387,4.404,1.0,0.081,2647.73,207.539,241.796,113.062,0.881,77.222,-1.0,2937.922,113.401,5703.125,2666.753,401.5,1606.0,-1.0,6022.5,6022.5,0.93
1318,0.022,0.114,1.593,2.192,0.105,0.049,0.0,0.714,0.039,0.25,0.048,0.641,7.997,0.481,1.602,0.0,1.695,2.185,0.457,4.615,1.083,0.0,110.2,7.889,8.923,4.135,0.846,73.222,377.0,72.5,6.214,203.362,94.25,8.286,101.5,377.0,-1.0,377.0,0.891
1319,0.008,0.061,0.793,0.581,0.046,0.073,0.156,0.588,0.05,0.286,0.04,0.514,339.149,0.522,0.789,0.366,0.901,0.713,0.416,5.625,1.007,0.176,4280.522,312.213,350.249,162.355,0.926,76.222,19328.0,5436.0,206.244,8988.095,4166.367,157.969,9237.647,19328.0,19328.0,4832.0,0.995
1320,0.026,0.0,1.593,1.855,0.122,0.049,0.333,-1.0,0.045,0.0,0.048,0.674,243.485,0.746,1.124,0.636,1.695,1.5,0.393,-1.0,0.553,0.0,3532.0,240.198,336.381,124.586,0.837,68.889,9713.0,-1.0,126.143,6258.263,2317.875,252.286,3090.5,9713.0,9713.0,9713.0,0.891
1321,0.0,0.18,0.429,0.632,0.048,0.049,0.0,0.238,0.03,0.3,0.094,0.59,409.209,0.746,1.18,0.0,0.456,0.615,0.27,4.533,1.778,0.038,5194.0,403.685,185.5,200.119,0.8,75.444,-1.0,4586.909,164.889,11004.727,11872.0,114.154,19292.0,-1.0,-1.0,5565.0,0.879
1322,0.0,0.133,0.785,-1.0,0.054,0.049,0.238,0.382,0.042,0.31,0.066,0.59,146.676,0.603,1.18,0.0,0.776,0.926,0.409,5.182,0.974,0.176,1788.5,139.005,153.87,75.173,0.873,74.667,-1.0,1493.692,56.778,3473.583,1697.025,66.823,3907.647,-1.0,-1.0,-1.0,0.947
1323,0.02,0.124,1.732,1.119,0.105,0.073,0.156,0.722,0.035,0.309,0.05,0.505,189.789,0.522,1.322,0.52,1.787,2.185,0.433,20.571,0.918,0.0,2137.353,174.715,208.0,86.528,0.801,76.556,9464.0,1707.789,92.91,5281.25,2197.0,193.143,2366.0,9464.0,9464.0,4732.0,0.936
1324,0.0,0.075,0.793,2.089,0.046,0.073,0.156,0.478,0.054,0.286,0.052,0.673,42.674,0.478,1.032,1.065,0.689,0.713,0.544,4.504,1.007,0.176,538.609,39.285,44.071,20.429,0.708,77.111,-1.0,556.12,25.951,1130.952,524.245,19.877,1162.353,-1.0,836.0,1672.0,0.995
1325,0.011,0.085,0.957,2.238,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,68.784,0.522,1.322,0.52,0.988,1.207,0.433,5.898,0.978,0.217,774.632,63.321,75.385,36.064,0.921,76.889,3430.0,896.377,33.673,1664.402,796.25,38.684,1551.667,3430.0,3430.0,3430.0,0.973
1326,0.0,0.124,2.018,0.677,0.105,0.073,0.156,0.722,0.039,0.309,0.045,0.459,195.89,0.478,1.2,0.0,1.968,2.185,0.393,17.143,0.0,0.0,2260.662,184.795,220.0,91.814,0.885,76.667,-1.0,1806.316,98.27,5568.063,2323.75,204.286,2502.5,-1.0,-1.0,3336.667,0.925
1327,0.008,0.033,0.793,2.698,0.044,0.049,0.0,0.785,0.0,0.091,0.034,0.506,152.729,0.603,-1.0,-1.0,0.776,-1.0,0.506,-1.0,0.77,0.176,1632.0,147.981,207.238,80.028,0.873,74.444,8704.0,3264.0,0.0,3697.905,1428.0,71.138,4160.0,8704.0,2901.333,8704.0,0.947
1328,0.008,0.136,0.729,2.698,0.049,0.049,0.186,0.294,0.055,0.222,0.051,0.674,150.282,0.718,1.124,1.328,0.776,0.697,0.45,2.812,0.938,0.176,2180.0,148.253,170.312,80.457,0.876,74.222,8720.0,1226.25,76.966,3691.726,1744.0,71.269,4167.647,8720.0,2906.667,8720.0,0.967
1329,0.0,0.109,0.793,2.558,0.046,0.073,0.156,0.33,0.085,0.286,0.044,0.566,179.682,0.383,0.869,1.83,0.818,0.713,0.458,15.0,1.038,0.176,2267.826,208.322,185.562,86.016,0.841,76.556,-1.0,1616.842,109.268,4761.905,2207.347,83.692,4894.118,-1.0,2048.0,10240.0,0.971
1330,0.009,0.05,0.793,2.238,0.059,0.073,0.156,0.478,0.049,0.4,0.029,0.959,195.965,0.522,0.48,0.786,0.818,0.719,0.352,3.539,0.803,0.176,4188.0,227.201,253.818,93.811,0.841,76.667,9772.0,2553.76,126.909,5193.452,1919.5,91.277,5337.647,9772.0,4886.0,9772.0,0.983
1331,0.038,0.075,3.031,2.078,0.175,0.049,0.156,1.829,0.05,0.286,0.044,0.566,362.171,0.655,0.869,0.0,3.128,2.726,0.458,5.081,1.007,0.081,4571.087,419.899,374.024,181.632,0.881,76.556,16770.0,4719.701,220.244,9161.932,4449.184,645.0,2580.0,16770.0,-1.0,16770.0,0.943
1332,0.0,0.057,3.532,0.759,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,359.726,0.527,1.005,0.296,3.128,2.618,0.347,5.215,1.292,0.081,5023.652,339.35,280.303,184.87,0.881,76.889,-1.0,4803.85,233.422,9325.284,6150.368,656.5,2626.0,-1.0,24947.0,6236.75,0.93
1333,0.0,0.019,1.714,0.4,0.095,0.049,0.156,4.286,0.079,0.143,0.046,0.906,121.704,0.746,0.679,0.233,1.787,0.857,0.48,3.0,-1.0,0.0,2402.667,115.338,0.0,68.415,1.009,73.778,-1.0,6360.0,121.143,2627.74,-1.0,121.143,1484.0,-1.0,6360.0,1060.0,0.885
1334,0.033,0.054,0.729,1.349,0.06,0.049,0.0,0.741,0.058,0.3,0.052,0.885,251.206,0.465,0.885,-1.0,0.776,0.685,0.366,1.062,0.986,0.176,4782.75,247.815,194.483,133.085,0.866,73.222,3644.0,5162.333,0.0,6236.012,4267.316,119.131,6966.471,3644.0,7288.0,7288.0,0.935
1335,0.028,0.061,0.793,0.677,0.046,0.073,0.156,0.588,0.05,0.286,0.04,0.514,329.042,0.522,0.789,0.0,0.901,0.713,0.416,1.286,1.007,0.176,4152.957,302.908,339.811,157.517,0.926,76.222,5469.333,5274.0,200.098,8720.238,4042.204,153.262,8962.353,5469.333,-1.0,5469.333,0.971
1336,0.019,0.085,1.732,0.726,0.105,0.073,0.156,1.045,0.035,0.309,0.045,0.459,185.297,0.522,1.2,0.97,1.968,2.185,0.393,4.404,0.949,0.0,2086.765,214.832,203.077,84.48,0.882,76.667,9900.0,2414.731,90.711,5156.25,2145.0,188.571,2310.0,9900.0,4950.0,3300.0,0.947
1337,0.0,0.085,3.031,0.959,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,224.041,0.522,1.322,1.213,3.128,3.824,0.433,4.128,0.978,0.081,2523.088,206.246,245.538,112.358,0.881,76.889,-1.0,2919.629,109.678,5667.614,2593.5,399.0,1596.0,-1.0,4788.0,4788.0,0.93
1338,0.107,0.083,3.031,2.238,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,550.556,0.522,1.114,0.0,3.128,3.539,0.387,4.718,1.0,0.081,6466.0,506.829,590.487,276.109,0.881,76.889,9151.333,7174.677,276.935,13927.557,6512.457,980.5,3922.0,9151.333,-1.0,27454.0,0.918
1339,0.018,0.075,1.732,0.639,0.052,0.073,0.156,1.045,0.025,0.286,0.044,0.566,337.465,0.522,0.869,0.366,1.787,3.143,0.879,5.16,0.803,0.0,4259.261,391.255,437.091,153.856,0.801,76.667,19232.0,4397.737,205.22,9390.625,3305.5,343.429,4207.0,19232.0,19232.0,4808.0,0.983
